account_number,transaction_date,transaction_value,balance
26907311,2023-02-09,-93.19,-377.0999999999999
26953669,2023-02-09,-100.42,1398.6999999999998
26985042,2023-02-09,-104.82,398.89
27108454,2023-02-09,98.0,1968.1100000000001
27170424,2023-02-09,-150.79,-50.67999999999999
27193470,2023-02-09,-139.22,1830.6999999999996
27203821,2023-02-09,152.23,1045.3
27357010,2023-02-09,-90.59,560.27
27388260,2023-02-09,-107.42,128.12999999999994
27415805,2023-02-09,36.73,-94.5600000000001
27415805,2023-02-09,125.11,-125.1700000000001
27430568,2023-02-09,91.5,-280.28
27580272,2023-02-09,91.56,495.66
27589482,2023-02-09,102.35,572.2
27596004,2023-02-09,193.24,1809.1799999999998
27713909,2023-02-09,7.07,1446.09
27985160,2023-02-09,-132.6,-323.37
28063272,2023-02-09,-125.91,1539.57
28247818,2023-02-09,102.9,598.61
28254911,2023-02-09,90.88,1624.42
28553155,2023-02-09,124.98,271.4
28572979,2023-02-09,-210.36,863.9800000000001
28595197,2023-02-09,-993.9,-2369.81
28606808,2023-02-09,957.8,647.8399999999999
28629966,2023-02-09,-186.23,165.03
28640713,2023-02-09,9.52,15.820000000000022
28652960,2023-02-09,-91.86,527.76
28652960,2023-02-09,214.76,411.41999999999996
28696496,2023-02-09,-120.55,170.79
28738041,2023-02-09,1806.9,2762.8
28745450,2023-02-09,-77.81,356.89
28745450,2023-02-09,113.5,404.84999999999997
28819175,2023-02-09,-178.95,183.28000000000003
28819175,2023-02-09,-91.82,-180.51999999999998
28969443,2023-02-09,-79.06,-522.48
28976546,2023-02-09,-71.54,264.4799999999999
29043142,2023-02-09,210.89,100.37999999999998
29238925,2023-02-09,2.44,624.3300000000002
29303323,2023-02-09,136.51,1852.65
29303323,2023-02-09,1301.5,1710.15
29358670,2023-02-09,-120.57,1076.34
29358670,2023-02-09,105.57,992.9599999999999
29523226,2023-02-09,-83.33,1052.98
29705419,2023-02-09,133.54,385.16999999999996
30093672,2023-02-09,-1002.0,84.2299999999999
30112323,2023-02-09,-1379.8,606.9800000000001
30196319,2023-02-09,125.2,696.0
30227774,2023-02-09,46.86,584.1600000000001
30279114,2023-02-09,-66.97,585.77
30372316,2023-02-09,-78.98,1299.6
30372316,2023-02-09,1216.6,345.69999999999993
30484027,2023-02-09,78.67,351.89000000000004
30565855,2023-02-09,1292.8,2223.17
30623117,2023-02-09,-125.73,-1028.21
30657838,2023-02-09,84.11,3170.5500000000006
30718836,2023-02-09,-1127.4,-806.4900000000001
30760024,2023-02-09,-38.61,733.9399999999999
30970897,2023-02-09,-141.27,-480.13
30970897,2023-02-09,-113.36,-637.4300000000001
30979429,2023-02-09,104.27,288.67
31131351,2023-02-09,104.01,276.8000000000002
31150830,2023-02-09,-435.8,-371.90999999999997
31150830,2023-02-09,-55.88,-442.2
31319183,2023-02-09,58.82,220.41
31541158,2023-02-09,-107.79,228.62
31541158,2023-02-09,120.47,302.22
31557275,2023-02-09,-63.32,223.24
31689747,2023-02-09,-107.26,863.44
31759645,2023-02-09,-163.97,-487.78
31759645,2023-02-09,-33.72,-598.61
31774984,2023-02-09,164.7,1505.71
31774984,2023-02-09,127.38,1365.85
31978646,2023-02-09,189.18,360.05
32092491,2023-02-09,186.23,578.84
32275676,2023-02-09,-173.35,905.7199999999999
32308270,2023-02-09,-62.56,1064.8000000000002
32308270,2023-02-09,11.67,4.800000000000182
32390015,2023-02-09,-96.43,241.48
32474004,2023-02-09,4.84,424.76000000000005
32476086,2023-02-09,55.3,238.70999999999998
32641357,2023-02-09,-693.0,-719.28
32737909,2023-02-09,-57.25,1130.1000000000001
32888555,2023-02-09,-96.15,1669.2700000000002
32991596,2023-02-09,162.11,1268.87
33014501,2023-02-09,-80.26,513.6899999999999
33116647,2023-02-09,-1095.4,-754.4900000000001
33116647,2023-02-09,78.1,-812.5800000000002
33202593,2023-02-09,329.25,137.96
33240853,2023-02-09,1429.1,1355.57
33259781,2023-02-09,-149.64,1725.36
33348876,2023-02-09,-217.58,126.18
33561341,2023-02-09,17.25,983.1700000000001
33771855,2023-02-09,-230.5,309.15000000000003
33806253,2023-02-09,-110.47,656.5000000000001
34264499,2023-02-09,105.97,1868.93
34264499,2023-02-09,898.1,2004.6100000000001
34264499,2023-02-09,135.68,2030.5600000000002
34681193,2023-02-09,-124.56,116.18999999999998
34908905,2023-02-09,-155.62,734.6500000000002
34908905,2023-02-09,134.21,599.7800000000002
34960760,2023-02-09,-190.9,695.13
35038984,2023-02-09,-176.01,591.84
35083564,2023-02-09,139.22,730.0799999999999
35177782,2023-02-09,110.25,233.0
35210460,2023-02-09,199.46,2266.2999999999997
35321469,2023-02-09,-113.03,113.39999999999996
35330225,2023-02-09,-95.08,1929.92
35391340,2023-02-09,-77.26,871.5499999999998
35391340,2023-02-09,156.67,935.9899999999998
35405748,2023-02-09,-60.39,1389.12
35506101,2023-02-09,70.92,400.71999999999997
35506101,2023-02-09,87.02,-986.0799999999999
35510004,2023-02-09,-53.14,530.45
35549277,2023-02-09,-65.82,881.5300000000001
35555120,2023-02-09,-155.04,256.2600000000001
35564578,2023-02-09,-93.89,1063.29
35614465,2023-02-09,176.01,831.5
35616763,2023-02-09,98.9,611.3199999999999
35633136,2023-02-09,-1589.0,728.8899999999999
35698347,2023-02-09,258.22,113.20000000000002
35726421,2023-02-09,-36.3,599.9000000000001
35726421,2023-02-09,257.1,567.2200000000001
35746207,2023-02-09,-136.06,447.94000000000005
35799522,2023-02-09,811.2,1676.79
35869347,2023-02-09,-63.42,857.8700000000001
36141472,2023-02-09,656.7,676.8000000000001
36258926,2023-02-09,-100.71,419.21000000000004
36389309,2023-02-09,-36.71,383.28
36393557,2023-02-09,-142.55,69.93
36519974,2023-02-09,-38.88,-768.6400000000001
36549889,2023-02-09,760.2,662.8100000000001
36596942,2023-02-09,-190.88,682.1899999999999
36692647,2023-02-09,166.35,1006.4
36696277,2023-02-09,-121.98,443.06999999999994
37004975,2023-02-09,-1290.2,-2078.7099999999996
37004975,2023-02-09,37.65,-2191.0199999999995
37062632,2023-02-09,-171.3,454.7900000000001
37247834,2023-02-09,-56.13,-569.9499999999999
37247834,2023-02-09,-80.13,-708.43
37267391,2023-02-09,-100.8,813.43
37319261,2023-02-09,-1409.6,-1024.32
37503622,2023-02-09,-1395.3,-685.74
37503622,2023-02-09,1300.7,-582.58
37503622,2023-02-09,103.16,-685.27
37599317,2023-02-09,-167.61,182.67
37658218,2023-02-09,43.63,1051.91
37767441,2023-02-09,87.01,869.2700000000001
37789180,2023-02-09,1621.0,777.3799999999997
37796234,2023-02-09,1096.2,3964.01
37796234,2023-02-09,38.71,3790.8100000000004
37905098,2023-02-09,105.41,390.06
37945317,2023-02-09,1689.7,2121.67
37945317,2023-02-09,-108.53,1904.4
38124225,2023-02-09,-114.16,927.22
38124225,2023-02-09,-101.24,781.64
38395807,2023-02-09,44.05,611.73
38587383,2023-02-09,-166.27,262.90999999999997
38764064,2023-02-09,106.64,855.5999999999999
39061853,2023-02-09,-100.32,289.5300000000002
39122920,2023-02-09,66.97,772.2
39123048,2023-02-09,-135.88,-198.62999999999997
39123048,2023-02-09,-140.35,-356.41999999999996
39502821,2023-02-09,26.93,1185.68
39502821,2023-02-09,-59.28,1049.2
39590347,2023-02-09,-101.45,-122.49
39620163,2023-02-09,-193.2,-253.62
39623640,2023-02-09,-163.12,522.07
39623640,2023-02-09,-136.79,345.7800000000001
39662559,2023-02-09,-45.23,738.53
39662559,2023-02-09,140.11,816.56
39710099,2023-02-09,-63.96,-99.09
39749381,2023-02-09,49.6,782.8199999999998
39772392,2023-02-09,38.27,471.36000000000007
39822234,2023-02-09,17.88,1788.67
39822234,2023-02-09,159.54,1829.44
39875057,2023-02-09,-149.4,-139.27
40039031,2023-02-09,-35.13,-445.78
40048102,2023-02-09,-811.2,-352.4100000000001
40082477,2023-02-09,86.16,1560.8899999999999
40082477,2023-02-09,1434.1,1696.36
40091206,2023-02-09,-118.11,769.75
40374724,2023-02-09,-160.25,566.6400000000001
40550712,2023-02-09,-112.11,229.2099999999999
40600852,2023-02-09,-146.43,140.95
40745965,2023-02-09,-100.85,-859.46
40745965,2023-02-09,111.83,-941.11
40898013,2023-02-09,-68.98,218.95
40906801,2023-02-09,-42.19,1365.7
40906801,2023-02-09,1162.9,1463.24
40906801,2023-02-09,97.54,1502.32
40906801,2023-02-09,39.08,1401.96
41036701,2023-02-09,-802.6,-443.43000000000006
41194009,2023-02-09,-138.38,484.28
41252281,2023-02-09,-89.54,1678.89
41282329,2023-02-09,1685.4,1611.0700000000002
41356963,2023-02-09,-125.59,462.18999999999994
41420018,2023-02-09,-118.87,530.99
41574018,2023-02-09,-118.39,296.14000000000004
41741558,2023-02-09,-112.5,94.4
41741558,2023-02-09,-58.59,-7.109999999999999
41778536,2023-02-09,-42.43,1576.52
41879906,2023-02-09,-46.31,-58.60000000000001
41972741,2023-02-09,88.5,741.2699999999999
42232896,2023-02-09,-84.59,640.18
42235537,2023-02-09,-1244.2,-659.84
42245590,2023-02-09,639.3,1189.03
42245590,2023-02-09,144.93,1051.24
42268900,2023-02-09,-103.7,544.75
42396753,2023-02-09,-194.3,477.41
42515631,2023-02-09,186.74,69.36000000000001
42546381,2023-02-09,-127.85,411.0999999999999
42746180,2023-02-09,-92.43,-1955.77
42813808,2023-02-09,-129.37,378.08000000000004
42838186,2023-02-09,-1382.5,317.3299999999999
43032836,2023-02-09,-49.53,853.69
43032836,2023-02-09,-42.5,723.33
43080619,2023-02-09,-53.32,255.99
43257373,2023-02-09,-117.11,490.6699999999999
43420385,2023-02-09,52.52,2503.61
43420385,2023-02-09,1522.7,2632.8
43420385,2023-02-09,129.19,2549.1600000000003
43616790,2023-02-09,36.72,1529.68
43616790,2023-02-09,74.39,-175.91999999999985
43811112,2023-02-09,-136.68,47.01999999999998
43843937,2023-02-09,67.96,1087.8899999999999
43930935,2023-02-09,-120.69,445.71000000000004
44019515,2023-02-09,1159.5,1376.37
44075619,2023-02-09,-108.51,1101.0700000000002
44162563,2023-02-09,325.77,-837.1300000000001
44164363,2023-02-09,-51.71,966.8299999999999
44228646,2023-02-09,105.88,4584.160000000001
44234432,2023-02-09,-90.88,373.2700000000001
44234432,2023-02-09,156.08,468.9100000000001
44242297,2023-02-09,962.0,1579.17
44272912,2023-02-09,113.46,1132.64
44272912,2023-02-09,78.16,1170.73
44272912,2023-02-09,38.09,1013.04
44310966,2023-02-09,-41.35,310.05999999999995
44364430,2023-02-09,-65.61,98.38999999999999
44368280,2023-02-09,13.52,258.77
44474369,2023-02-09,663.93,728.39
44474369,2023-02-09,64.46,630.6
44516940,2023-02-09,209.01,772.01
44537960,2023-02-09,-135.04,425.80000000000007
44626164,2023-02-09,65.37,-185.8900000000001
44662337,2023-02-09,119.68,747.31
44759468,2023-02-09,84.46,1055.98
45015534,2023-02-09,1032.4,1252.64
45015570,2023-02-09,-150.64,1466.4599999999998
45020832,2023-02-09,-158.24,238.65999999999997
45026430,2023-02-09,-36.73,739.0699999999999
45029598,2023-02-09,-149.83,298.89
45029598,2023-02-09,76.46,369.36
45029598,2023-02-09,70.47,304.89
45067158,2023-02-09,-83.99,39.900000000000006
45242171,2023-02-09,84.12,165.64
45543867,2023-02-09,1522.0,2485.9200000000005
45611838,2023-02-09,-69.22,832.29
45631973,2023-02-09,-1428.0,-857.0899999999999
45639009,2023-02-09,-72.56,185.15000000000003
45960045,2023-02-09,-45.38,1105.5500000000002
46085917,2023-02-09,-1374.1,-1195.55
46100177,2023-02-09,797.2,983.95
46231176,2023-02-09,-46.86,-268.2500000000001
46322903,2023-02-09,-206.07,675.46
46346470,2023-02-09,-35.51,595.71
46442210,2023-02-09,80.8,-205.08000000000004
46561814,2023-02-09,-214.17,-0.4399999999999693
46597215,2023-02-09,1123.1,1805.97
46663039,2023-02-09,34.2,249.55999999999995
46790294,2023-02-09,-98.38,596.64
46851905,2023-02-09,441.4,940.66
46913859,2023-02-09,1127.1,1525.41
46920610,2023-02-09,-30.53,25.709999999999994
46925211,2023-02-09,189.46,703.09
47040996,2023-02-09,-89.73,362.44999999999993
47091705,2023-02-09,92.29,2446.0
47115177,2023-02-09,-527.4,149.32000000000008
47406737,2023-02-09,24.94,738.8300000000002
47406737,2023-02-09,179.26,623.0800000000002
47808992,2023-02-09,885.16,1082.79
47932460,2023-02-09,-124.98,435.79999999999995
48029032,2023-02-09,27.93,618.0699999999999
48029032,2023-02-09,98.06,633.4399999999999
48029032,2023-02-09,15.37,465.24999999999994
48071843,2023-02-09,159.22,-1108.36
48075275,2023-02-09,117.79,908.2199999999998
48186857,2023-02-09,98.85,860.05
48186857,2023-02-09,97.62,929.4399999999999
48318402,2023-02-09,-96.4,743.44
48399121,2023-02-09,984.98,1218.89
48500030,2023-02-09,917.05,791.92
48569537,2023-02-09,-230.31,-422.19000000000005
48591774,2023-02-09,146.43,678.5300000000001
48625559,2023-02-09,-129.99,906.8600000000001
48733708,2023-02-09,-105.76,96.08999999999999
48783408,2023-02-09,105.53,974.6500000000001
48831634,2023-02-09,141.38,-1304.54
48831634,2023-02-09,91.85,-1234.8999999999999
48906756,2023-02-09,637.3,1406.3600000000001
48911149,2023-02-09,144.63,807.25
49031081,2023-02-09,76.81,932.51
49071892,2023-02-09,113.3,1016.8399999999999
49127699,2023-02-09,-122.65,425.13
49400211,2023-02-09,192.5,1088.61
49441522,2023-02-09,183.44,320.76
49516533,2023-02-09,-141.86,-846.9300000000001
49540328,2023-02-09,-93.03,255.3
49840526,2023-02-09,2591.7,4479.18
49840526,2023-02-09,1530.9,4709.030000000001
49840526,2023-02-09,229.85,4877.68
49840526,2023-02-09,168.65,4819.29
49961732,2023-02-09,-133.54,759.65
49966528,2023-02-09,180.28,1029.6599999999999
50024545,2023-02-09,-605.2,413.7099999999999
50132654,2023-02-09,63.1,873.4499999999999
50150279,2023-02-09,106.53,662.17
50161801,2023-02-09,78.98,829.8500000000001
50324230,2023-02-09,-1380.5,-740.63
50335174,2023-02-09,-99.24,728.58
50335174,2023-02-09,176.84,886.37
50428641,2023-02-09,-119.18,-13.66000000000001
50463777,2023-02-09,64.87,33.579999999999984
50627436,2023-02-09,-162.59,564.6099999999999
50693024,2023-02-09,-100.33,334.35
50693024,2023-02-09,115.1,279.43
50756739,2023-02-09,78.73,438.16
50880352,2023-02-09,19.59,45.10000000000002
50887252,2023-02-09,210.36,1559.94
50887252,2023-02-09,175.48,1697.1100000000001
51298007,2023-02-09,-1613.2,-1823.5900000000001
51298007,2023-02-09,137.44,-1726.7700000000002
51313899,2023-02-09,283.4,2405.58
51353910,2023-02-09,-146.17,418.48
51389636,2023-02-09,-177.36,552.0
51504474,2023-02-09,-1254.7,-784.07
51653868,2023-02-09,-43.63,373.71000000000004
51718829,2023-02-09,189.92,-2237.14
52104303,2023-02-09,-87.57,-784.78
52117174,2023-02-09,-43.73,617.3500000000001
52117174,2023-02-09,-59.54,-514.2499999999998
52125171,2023-02-09,101.6,1256.4299999999998
52127978,2023-02-09,-603.0,-544.1500000000001
52146995,2023-02-09,135.72,842.65
52264506,2023-02-09,132.78,1227.53
52264506,2023-02-09,139.7,1170.08
52365238,2023-02-09,822.17,907.62
52747145,2023-02-09,163.28,447.19000000000005
52805510,2023-02-09,580.66,616.05
52805510,2023-02-09,35.39,530.73
52855120,2023-02-09,-72.24,1236.18
53079883,2023-02-09,-150.73,-33.559999999999974
53091928,2023-02-09,-166.24,1320.42
53107499,2023-02-09,83.86,262.09
53211412,2023-02-09,-101.5,41.399999999999984
53332086,2023-02-09,114.95,321.56
53513558,2023-02-09,161.43,-500.77
53665038,2023-02-09,-27.75,369.1
53754887,2023-02-09,149.07,468.29
53762957,2023-02-09,-101.12,-34.99000000000001
53831793,2023-02-09,-159.35,489.48999999999984
53845552,2023-02-09,967.8,1170.78
53858816,2023-02-09,-105.91,120.02999999999994
53884626,2023-02-09,-88.86,-774.3699999999999
53959112,2023-02-09,52.99,543.96
54032229,2023-02-09,74.13,215.01000000000005
54033811,2023-02-09,133.59,476.21000000000004
54071589,2023-02-09,-117.22,541.3699999999999
54189995,2023-02-09,97.67,643.94
54230889,2023-02-09,597.31,584.6199999999999
54300071,2023-02-09,154.2,2717.95
54349805,2023-02-09,687.1,1389.97
54349805,2023-02-09,62.59,1400.02
54349805,2023-02-09,10.05,1251.46
54452317,2023-02-09,-98.66,-329.08000000000004
54458410,2023-02-09,-129.56,982.3399999999999
54541943,2023-02-09,1686.0,2124.1
54565625,2023-02-09,104.18,2421.95
54570251,2023-02-09,-105.34,251.57999999999996
54570251,2023-02-09,-129.85,85.41999999999996
54786481,2023-02-09,68.63,189.58999999999997
54824933,2023-02-09,-130.71,2139.8599999999997
54852109,2023-02-09,521.7,1515.1
54910290,2023-02-09,85.98,634.6200000000002
54932317,2023-02-09,10.18,539.87
54937975,2023-02-09,-62.35,118.78
54958511,2023-02-09,-44.34,433.90999999999997
55022533,2023-02-09,140.77,173.89000000000007
55304418,2023-02-09,-107.41,830.5100000000001
55341552,2023-02-09,567.7,1971.6399999999999
55353228,2023-02-09,-540.8,352.87000000000006
55459151,2023-02-09,-78.08,326.34000000000003
55459151,2023-02-09,-46.3,-570.66
55590263,2023-02-09,-76.2,698.11
55791547,2023-02-09,1565.7,2296.91
55819086,2023-02-09,88.18,1459.57
55986027,2023-02-09,-840.3,-897.31
56041976,2023-02-09,107.83,190.74
56094156,2023-02-09,258.6,604.1899999999999
56422161,2023-02-09,62.89,1210.8500000000001
56573058,2023-02-09,-137.57,96.80000000000001
56609826,2023-02-09,174.96,323.48
56760248,2023-02-09,-38.27,463.20999999999987
56843498,2023-02-09,-1345.1,490.1300000000001
56843498,2023-02-09,1156.9,625.3600000000001
56899079,2023-02-09,445.39,-381.90999999999997
57027965,2023-02-09,-92.59,511.38000000000017
57043647,2023-02-09,58.81,578.1399999999999
57063886,2023-02-09,33.98,442.47
57071366,2023-02-09,88.56,1177.68
57071366,2023-02-09,-55.83,1052.0
57096259,2023-02-09,-24.84,54.719999999999956
57133159,2023-02-09,734.4,836.75
57186194,2023-02-09,-111.92,316.06999999999994
57273397,2023-02-09,-134.08,459.86
57300901,2023-02-09,-1320.2,-910.88
57395511,2023-02-09,120.5,542.3799999999999
57446648,2023-02-09,1201.1,2046.3199999999997
57507102,2023-02-09,-84.14,258.16
57584855,2023-02-09,-125.24,-15.75
57687949,2023-02-09,-119.51,1348.3899999999999
57717550,2023-02-09,-125.77,783.2800000000001
57790631,2023-02-09,-105.16,717.0400000000001
57897038,2023-02-09,119.61,-1007.7899999999998
57948925,2023-02-09,182.69,-1191.11
57948925,2023-02-09,-7.12,-1287.28
58126511,2023-02-09,88.99,2366.4700000000003
58176810,2023-02-09,113.3,97.08
58216756,2023-02-09,120.17,1474.8400000000001
58304487,2023-02-09,95.13,-102.44000000000001
58305943,2023-02-09,-122.18,574.0100000000001
58332273,2023-02-09,-179.82,192.53000000000003
58384131,2023-02-09,-72.1,343.67999999999995
58384131,2023-02-09,-70.47,196.55999999999995
58434725,2023-02-09,-87.65,160.51999999999998
58703801,2023-02-09,520.81,420.03
58811985,2023-02-09,1024.6,1797.06
58874842,2023-02-09,106.37,371.93999999999994
58925998,2023-02-09,166.03,1077.6
58930654,2023-02-09,-158.41,594.5000000000001
58995891,2023-02-09,-50.31,-30.91000000000001
59110895,2023-02-09,605.5,-654.5
59128512,2023-02-09,122.81,2171.5
59152169,2023-02-09,92.83,-780.73
59198134,2023-02-09,168.59,186.93000000000004
59235925,2023-02-09,-64.27,653.77
59238438,2023-02-09,-49.76,153.63
59405362,2023-02-09,-195.9,1022.51
59450573,2023-02-09,80.26,920.9499999999999
59529922,2023-02-09,-1.77,525.5300000000001
59640238,2023-02-09,-185.22,810.4799999999998
59663741,2023-02-09,-199.41,968.2800000000001
59684752,2023-02-09,-92.84,-647.7900000000001
59737910,2023-02-09,99.14,754.9100000000001
59855808,2023-02-09,-204.86,-35.55000000000001
59961433,2023-02-09,907.1,966.7599999999999
59989722,2023-02-09,-853.6,-115.05000000000004
60114464,2023-02-09,-43.75,750.1999999999999
60138058,2023-02-09,14.01,1068.0500000000002
60138058,2023-02-09,45.0,957.9400000000002
60184250,2023-02-09,80.07,1563.6299999999999
60383549,2023-02-09,141.54,521.47
60417212,2023-02-09,-26.93,-73.67000000000002
60667043,2023-02-09,-308.7,-321.69000000000005
60667043,2023-02-09,96.08,-232.88000000000005
60667043,2023-02-09,88.81,-381.27000000000004
60751083,2023-02-09,782.7,1055.89
60789634,2023-02-09,65.25,895.9499999999999
60819695,2023-02-09,-207.89,-295.11
60866500,2023-02-09,68.31,272.53000000000003
61178950,2023-02-09,79.62,88.76
61181609,2023-02-09,-114.54,-618.5
61279456,2023-02-09,-22.45,577.8
61419726,2023-02-09,-105.53,1049.45
61419726,2023-02-09,-85.81,899.8100000000001
61423373,2023-02-09,87.17,-324.13
61493381,2023-02-09,-203.33,108.06000000000002
61555609,2023-02-09,-90.12,342.4
61578713,2023-02-09,-106.48,33.02999999999999
61676204,2023-02-09,-7.57,235.64999999999998
61687835,2023-02-09,9.19,776.5600000000002
61720005,2023-02-09,-107.47,632.6700000000001
61724951,2023-02-09,-69.75,660.03
61724951,2023-02-09,139.86,725.8
61781801,2023-02-09,1051.4,3397.43
61860337,2023-02-09,-132.98,-952.1100000000001
61941956,2023-02-09,-64.48,76.96000000000001
61941956,2023-02-09,52.73,-104.04999999999998
61979134,2023-02-09,-101.39,495.1
