Account Number;Balance Date;Transaction Value;Balance;date
44140049;10/02/2023;84.47;407.16;2023-02-10
84411930;31/01/2023;;916.61;2023-01-31
73744504;07/02/2023;-52.52;163.59;2023-02-07
17722231;09/02/2023;105.04;542.44;2023-02-09
40176462;31/01/2023;;193.24;2023-01-31
44243236;14/02/2023;137.37;1885.4;2023-02-14
46552077;31/01/2023;;672.51;2023-01-31
28822117;07/02/2023;-43.86;1084.49;2023-02-07
68836810;04/02/2023;89.11;132.77;2023-02-04
50402197;11/02/2023;66.39;-401.41;2023-02-11
63412767;31/01/2023;;715.41;2023-01-31
64462046;31/01/2023;;847.04;2023-01-31
21368735;13/02/2023;118.83;-551.46;2023-02-13
24298516;09/02/2023;63.75;1081.34;2023-02-09
16628269;13/02/2023;41.75;387.69;2023-02-13
86864320;05/02/2023;183.42;690.98;2023-02-05
84188877;10/02/2023;-1800.7;-1456.14;2023-02-10
73439131;14/02/2023;105.25;-510.2;2023-02-14
75000628;03/02/2023;-102.49;14.84;2023-02-03
18447548;13/02/2023;-104.27;553.03;2023-02-13
24370240;01/02/2023;-45.7;562.94;2023-02-01
41085190;12/02/2023;78.26;-819.73;2023-02-12
65926576;31/01/2023;;73.48;2023-01-31
61661386;07/02/2023;-125.96;398.46;2023-02-07
30409599;14/02/2023;867.5;1472.95;2023-02-14
61644310;04/02/2023;-72.42;637.55;2023-02-04
35996817;06/02/2023;1144.5;-69.75;2023-02-06
77911836;31/01/2023;;87.75;2023-01-31
84188877;12/02/2023;183.73;-2443.38;2023-02-12
19574610;13/02/2023;-62.72;673.07;2023-02-13
57096259;31/01/2023;;540.54;2023-01-31
77668890;11/02/2023;-174.4;745;2023-02-11
72809943;02/02/2023;71.36;942.08;2023-02-02
76206810;31/01/2023;;887.63;2023-01-31
20413037;11/02/2023;-48.78;259.36;2023-02-11
96291927;09/02/2023;-99.44;-24.28;2023-02-09
10819898;03/02/2023;-91.02;778.43;2023-02-03
83828891;14/02/2023;68.67;1022.07;2023-02-14
22730750;12/02/2023;195.95;765.52;2023-02-12
79566627;13/02/2023;-81.86;-917.33;2023-02-13
37953007;02/02/2023;-68.21;372.57;2023-02-02
49454023;06/02/2023;155.88;1580.01;2023-02-06
55795603;08/02/2023;179.3;-174.39;2023-02-08
82911152;11/02/2023;118.19;722.78;2023-02-11
40712298;06/02/2023;107.96;889.68;2023-02-06
28911002;11/02/2023;-75.03;1713.14;2023-02-11
55353228;05/02/2023;-540.8;382.58;2023-02-05
14592080;05/02/2023;99.57;95.74;2023-02-05
53845615;07/02/2023;-151.21;304.84;2023-02-07
77010964;11/02/2023;-70.24;946.26;2023-02-11
22341160;31/01/2023;;61.07;2023-01-31
30237685;12/02/2023;95.25;1489.4;2023-02-12
77342574;13/02/2023;211.13;-2861.72;2023-02-13
59235925;04/02/2023;111.18;692.55;2023-02-04
18899132;06/02/2023;97.34;272.22;2023-02-06
39529729;02/02/2023;38.74;550.84;2023-02-02
57133159;09/02/2023;102.35;836.75;2023-02-09
54307382;03/02/2023;-160.1;390.11;2023-02-03
35210460;01/02/2023;-99.63;1906.87;2023-02-01
52390463;01/02/2023;147.58;320.4;2023-02-01
18685463;09/02/2023;-37.65;438.37;2023-02-09
97187999;14/02/2023;-60.02;470.85;2023-02-14
94796578;05/02/2023;112.69;-138.99;2023-02-05
52480554;06/02/2023;-629.3;-496.49;2023-02-06
80504934;04/02/2023;-74.95;684.27;2023-02-04
34190086;13/02/2023;-73.96;808.38;2023-02-13
41716822;10/02/2023;106.77;761.04;2023-02-10
42017456;08/02/2023;-77.04;842.11;2023-02-08
53376344;14/02/2023;1365;1662.02;2023-02-14
81245588;14/02/2023;136.73;859.53;2023-02-14
21966927;02/02/2023;88.29;599.39;2023-02-02
21816770;09/02/2023;-144.14;890.36;2023-02-09
24178466;14/02/2023;-96.17;111.81;2023-02-14
70221848;01/02/2023;69.91;620.74;2023-02-01
72055977;09/02/2023;624.2;796.93;2023-02-09
15468532;31/01/2023;;819.87;2023-01-31
96319450;01/02/2023;186.45;965.61;2023-02-01
51653868;10/02/2023;-624.8;704.05;2023-02-10
52840001;07/02/2023;814.4;1547.19;2023-02-07
55590263;01/02/2023;189.32;794.44;2023-02-01
80877479;31/01/2023;;210.98;2023-01-31
72208029;01/02/2023;0.5;11.87;2023-02-01
81823420;06/02/2023;-49.47;513.51;2023-02-06
85771346;08/02/2023;-570.9;-313.72;2023-02-08
57941886;31/01/2023;;270.81;2023-01-31
88160468;08/02/2023;-103.69;-415.44;2023-02-08
70129567;11/02/2023;-125.65;941.56;2023-02-11
25628234;09/02/2023;-159.54;725.69;2023-02-09
54786481;08/02/2023;68.63;153.11;2023-02-08
44626164;31/01/2023;;915.14;2023-01-31
81923993;11/02/2023;142.72;219.51;2023-02-11
97870414;03/02/2023;-195.63;-450.86;2023-02-03
49941860;03/02/2023;66.9;783.49;2023-02-03
97762952;02/02/2023;-15.44;357.52;2023-02-02
21675999;11/02/2023;65.4;595.26;2023-02-11
92770567;07/02/2023;135.62;694.92;2023-02-07
75553043;31/01/2023;;669.59;2023-01-31
69561077;08/02/2023;-167.35;2254.74;2023-02-08
67541253;31/01/2023;;985.49;2023-01-31
10232603;10/02/2023;-1128.4;-2362.19;2023-02-10
14337606;06/02/2023;-1792.7;-1364.32;2023-02-06
86785126;14/02/2023;-412.8;173.34;2023-02-14
43387803;11/02/2023;-139.14;393.97;2023-02-11
48911149;05/02/2023;144.63;725.17;2023-02-05
22063978;02/02/2023;39.13;-417.24;2023-02-02
44902994;03/02/2023;23.84;725.82;2023-02-03
59235925;11/02/2023;152;805.77;2023-02-11
45242171;13/02/2023;73.31;238.95;2023-02-13
11694020;06/02/2023;44.43;233.91;2023-02-06
47763906;02/02/2023;-187.19;772.66;2023-02-02
97328154;03/02/2023;-90.64;444.87;2023-02-03
65815967;03/02/2023;84.7;85.13;2023-02-03
74770758;01/02/2023;143.86;787.38;2023-02-01
91373446;05/02/2023;-112.73;290.27;2023-02-05
25628234;07/02/2023;43.31;816.98;2023-02-07
31759645;09/02/2023;-110.83;-598.61;2023-02-09
58558145;10/02/2023;-114.24;381.11;2023-02-10
49961732;01/02/2023;49.48;822.25;2023-02-01
95060122;03/02/2023;-119.68;535.09;2023-02-03
21749252;10/02/2023;-156.28;536.75;2023-02-10
43017598;12/02/2023;-158.31;-93.49;2023-02-12
45015570;08/02/2023;-150.64;1612.28;2023-02-08
18046225;31/01/2023;;205.83;2023-01-31
75954317;14/02/2023;85.66;1815.98;2023-02-14
49966528;12/02/2023;114.03;1143.69;2023-02-12
93147630;11/02/2023;-116.92;435.82;2023-02-11
97913385;01/02/2023;98.26;596.75;2023-02-01
60202402;12/02/2023;-89.55;-294;2023-02-12
58995891;31/01/2023;;12.92;2023-01-31
13322659;31/01/2023;;690.27;2023-01-31
10024680;07/02/2023;-127.45;871.16;2023-02-07
24531428;12/02/2023;-89.04;444.82;2023-02-12
49840526;03/02/2023;95.71;557.35;2023-02-03
39749381;09/02/2023;-156.71;782.82;2023-02-09
74163559;02/02/2023;-105.59;41.06;2023-02-02
56760248;06/02/2023;-109.59;586.32;2023-02-06
69153577;31/01/2023;;402.52;2023-01-31
61087394;13/02/2023;-105.17;-1527.6;2023-02-13
79213491;31/01/2023;;308.65;2023-01-31
93128216;03/02/2023;-10.64;824.09;2023-02-03
93529019;09/02/2023;-111.83;954.09;2023-02-09
80428983;04/02/2023;158.41;428.14;2023-02-04
85874418;31/01/2023;;151.83;2023-01-31
37319261;10/02/2023;55.29;-969.03;2023-02-10
43858112;14/02/2023;171.25;504.66;2023-02-14
11067879;13/02/2023;-78.91;-109.77;2023-02-13
56609826;14/02/2023;87.3;273.85;2023-02-14
95743658;01/02/2023;58.18;645.08;2023-02-01
88657589;09/02/2023;163.99;1022.12;2023-02-09
86406958;10/02/2023;34.99;162.63;2023-02-10
84333228;02/02/2023;190.92;521.91;2023-02-02
16676577;31/01/2023;;407.24;2023-01-31
62213525;07/02/2023;-139.96;-655.59;2023-02-07
38740782;05/02/2023;-61.09;508;2023-02-05
58785108;11/02/2023;-32.04;-340.26;2023-02-11
91621026;12/02/2023;142.86;480.44;2023-02-12
35633136;10/02/2023;-85.16;643.73;2023-02-10
46067647;13/02/2023;140.52;596.91;2023-02-13
13459523;06/02/2023;-171.67;-173.77;2023-02-06
24308337;12/02/2023;-146.05;-1826.97;2023-02-12
17051223;31/01/2023;;558.16;2023-01-31
10271519;12/02/2023;76.71;2433.22;2023-02-12
57300901;09/02/2023;-78.1;-910.88;2023-02-09
33014501;09/02/2023;77.66;513.69;2023-02-09
78493642;13/02/2023;161.8;1473.11;2023-02-13
35712712;04/02/2023;91.22;1015.02;2023-02-04
68775529;09/02/2023;512.3;2149.07;2023-02-09
54824933;10/02/2023;11.9;2257.79;2023-02-10
48524535;08/02/2023;-65.85;-6.8;2023-02-08
54033811;09/02/2023;64.47;476.21;2023-02-09
98353764;04/02/2023;-85.2;498.86;2023-02-04
32474004;08/02/2023;4.84;318.38;2023-02-08
53380359;08/02/2023;-128.8;-212.18;2023-02-08
84448752;31/01/2023;;412.15;2023-01-31
81646873;02/02/2023;-95.2;93.16;2023-02-02
97187999;11/02/2023;-9.25;12.57;2023-02-11
86031592;13/02/2023;86.51;451.87;2023-02-13
93429066;05/02/2023;131.36;636.58;2023-02-05
52264506;05/02/2023;139.1;1060.3;2023-02-05
49516533;02/02/2023;-65.93;-124.06;2023-02-02
92015508;31/01/2023;;457.52;2023-01-31
87735660;13/02/2023;152.92;986.3;2023-02-13
41755476;14/02/2023;71.18;471.21;2023-02-14
29639626;05/02/2023;135.88;1008.93;2023-02-05
28240243;08/02/2023;-93.01;635.62;2023-02-08
65125795;02/02/2023;15.19;647.54;2023-02-02
39360799;07/02/2023;43.24;-1447.44;2023-02-07
51493379;08/02/2023;-49.64;456.03;2023-02-08
89608054;12/02/2023;190.17;858.31;2023-02-12
54868017;31/01/2023;;789.86;2023-01-31
13388069;07/02/2023;134.99;148.44;2023-02-07
96689242;03/02/2023;85.62;1027.54;2023-02-03
46064017;05/02/2023;60.9;892.39;2023-02-05
97445899;01/02/2023;-473.7;-278.28;2023-02-01
23501735;12/02/2023;-89.44;405.63;2023-02-12
54278560;07/02/2023;92.55;86.89;2023-02-07
60711202;08/02/2023;-191.64;252.07;2023-02-08
24184530;11/02/2023;-175.16;-1581.52;2023-02-11
17939571;07/02/2023;108.09;723.13;2023-02-07
75004471;07/02/2023;-71.12;274.23;2023-02-07
64237458;11/02/2023;2.2;631.23;2023-02-11
84334262;14/02/2023;-201.83;853.03;2023-02-14
70231750;04/02/2023;-1618.2;-2957.87;2023-02-04
23289647;31/01/2023;;522.8;2023-01-31
21001872;12/02/2023;-98.65;-161.38;2023-02-12
22137086;08/02/2023;-1368.6;1030.93;2023-02-08
38124225;05/02/2023;107.79;1051.38;2023-02-05
98886699;10/02/2023;-1124.9;-635.04;2023-02-10
63412767;05/02/2023;-53.81;465.18;2023-02-05
72784766;01/02/2023;161.31;343;2023-02-01
62251465;07/02/2023;37.9;449.12;2023-02-07
84396180;11/02/2023;31.4;-805.53;2023-02-11
78584818;09/02/2023;-56.03;1033.17;2023-02-09
50624960;13/02/2023;-126.46;-54.93;2023-02-13
70469258;09/02/2023;-171.71;2818.39;2023-02-09
30511779;11/02/2023;114.77;1312.19;2023-02-11
18185362;02/02/2023;-117.9;491.46;2023-02-02
65097827;31/01/2023;;526.75;2023-01-31
37945317;14/02/2023;-100.7;3417.54;2023-02-14
85362253;31/01/2023;;790.41;2023-01-31
25004339;07/02/2023;92.13;319.53;2023-02-07
76847816;01/02/2023;-16.06;181.74;2023-02-01
87171530;13/02/2023;-36.43;110.87;2023-02-13
65988118;10/02/2023;55.13;745.77;2023-02-10
64331821;14/02/2023;479.9;1515.45;2023-02-14
67466632;31/01/2023;;350.06;2023-01-31
35160368;12/02/2023;139.57;638.5;2023-02-12
28652960;11/02/2023;130.89;710.01;2023-02-11
85841767;08/02/2023;-134.88;44.85;2023-02-08
46913859;09/02/2023;-107.84;1525.41;2023-02-09
64168292;10/02/2023;-182.87;132.04;2023-02-10
68775529;31/01/2023;;531.87;2023-01-31
28640713;07/02/2023;9.52;101.82;2023-02-07
83443439;06/02/2023;-55.3;1058.16;2023-02-06
94163785;03/02/2023;886.3;1840.21;2023-02-03
14840078;10/02/2023;-144.1;216.48;2023-02-10
65926576;13/02/2023;110.4;522.15;2023-02-13
99514298;07/02/2023;1121.9;1095.92;2023-02-07
41038634;31/01/2023;;802.08;2023-01-31
97983552;10/02/2023;-819;-1691.41;2023-02-10
78953379;12/02/2023;53.57;-187.86;2023-02-12
10521885;12/02/2023;70.6;326.49;2023-02-12
67190209;01/02/2023;74.4;642.01;2023-02-01
68680764;09/02/2023;-81.22;1005.65;2023-02-09
45015570;06/02/2023;-72.7;1725.49;2023-02-06
56297850;05/02/2023;52.34;258.13;2023-02-05
61512912;11/02/2023;-38.45;150.67;2023-02-11
21558805;13/02/2023;-117.42;5306.51;2023-02-13
71135606;02/02/2023;-99.44;628.88;2023-02-02
42396753;02/02/2023;-38.42;590.44;2023-02-02
24250015;31/01/2023;;592.59;2023-01-31
81336389;10/02/2023;-216.08;-129.7;2023-02-10
49581833;04/02/2023;-56.75;-1817.13;2023-02-04
87261106;08/02/2023;-24.94;120.34;2023-02-08
47654093;31/01/2023;;294;2023-01-31
32991596;09/02/2023;118.82;1268.87;2023-02-09
68800062;04/02/2023;-668.8;246.61;2023-02-04
47406737;08/02/2023;24.94;559.57;2023-02-08
16124993;11/02/2023;124.32;1993.15;2023-02-11
58176810;02/02/2023;-25.85;193.22;2023-02-02
29017229;02/02/2023;95.2;1045.27;2023-02-02
57302841;08/02/2023;-91.11;475.09;2023-02-08
27203821;31/01/2023;;256.57;2023-01-31
20369153;31/01/2023;;293.78;2023-01-31
21618665;13/02/2023;-104.51;-56.02;2023-02-13
79069274;09/02/2023;-97.15;483.95;2023-02-09
45543867;01/02/2023;82.42;502.34;2023-02-01
30227774;31/01/2023;;546.85;2023-01-31
16984772;05/02/2023;-76.23;2098.4;2023-02-05
27628187;03/02/2023;-127.48;-40.46;2023-02-03
70123664;02/02/2023;-127.28;233.33;2023-02-02
76799768;03/02/2023;50.4;953.67;2023-02-03
52104303;31/01/2023;;810.97;2023-01-31
43338400;04/02/2023;-134.81;567.61;2023-02-04
58304487;13/02/2023;-86.65;-189.09;2023-02-13
29878790;31/01/2023;;360.74;2023-01-31
66416254;06/02/2023;1095.4;1691.79;2023-02-06
88681540;01/02/2023;122.46;653.47;2023-02-01
76537084;06/02/2023;83.76;841.31;2023-02-06
31541158;31/01/2023;;215.94;2023-01-31
61087394;07/02/2023;-38.29;352.61;2023-02-07
97843608;12/02/2023;104.69;606.98;2023-02-12
66704269;14/02/2023;658.2;1835.76;2023-02-14
78257880;09/02/2023;548.3;2664.97;2023-02-09
27108454;08/02/2023;98;643.91;2023-02-08
65009032;06/02/2023;-140.67;935.9;2023-02-06
72934756;07/02/2023;66.78;491.67;2023-02-07
89608054;31/01/2023;;495.15;2023-01-31
27821800;06/02/2023;-394.5;-72.27;2023-02-06
10725127;04/02/2023;-1268.7;-284.01;2023-02-04
51389636;02/02/2023;-109.29;808.69;2023-02-02
96153427;03/02/2023;120.56;228.97;2023-02-03
49840526;09/02/2023;229.85;4709.03;2023-02-09
53884626;09/02/2023;134;-774.37;2023-02-09
84418749;08/02/2023;-109.06;516.91;2023-02-08
86268635;04/02/2023;152.48;993.46;2023-02-04
10847941;06/02/2023;-64.29;-24.04;2023-02-06
95743658;12/02/2023;27.74;1414.22;2023-02-12
26102798;07/02/2023;-162.11;-498.61;2023-02-07
16312979;08/02/2023;2113.3;2991.53;2023-02-08
70049609;07/02/2023;89.73;316.36;2023-02-07
55459151;09/02/2023;-46.3;326.34;2023-02-09
60017511;11/02/2023;56.16;3939.87;2023-02-11
42181728;06/02/2023;-98.97;-204.61;2023-02-06
52805510;09/02/2023;-85.32;530.73;2023-02-09
89720252;03/02/2023;91.02;865.43;2023-02-03
30791105;11/02/2023;107.01;628.29;2023-02-11
44145489;31/01/2023;;635.75;2023-01-31
76318330;06/02/2023;128.02;108.64;2023-02-06
97939041;13/02/2023;80.1;1172.37;2023-02-13
84280969;02/02/2023;92.47;254.17;2023-02-02
51313899;03/02/2023;1488;552.23;2023-02-03
28652960;06/02/2023;-91.86;313;2023-02-06
43597919;12/02/2023;-114.06;2743.66;2023-02-12
68483071;05/02/2023;-1580.8;-3677.62;2023-02-05
97542348;02/02/2023;33.06;977.23;2023-02-02
43781476;02/02/2023;56.3;329.6;2023-02-02
29464742;07/02/2023;211.77;855.19;2023-02-07
82764940;12/02/2023;153.05;507.4;2023-02-12
88657589;14/02/2023;77.4;1008.1;2023-02-14
87504607;03/02/2023;91.97;783.81;2023-02-03
69090518;05/02/2023;-59.47;289.66;2023-02-05
98459176;13/02/2023;-63.98;-1247.31;2023-02-13
39822234;10/02/2023;-849.7;979.74;2023-02-10
72856610;05/02/2023;8.72;796.26;2023-02-05
42783101;11/02/2023;125.65;-588.47;2023-02-11
89471153;14/02/2023;-68.12;104.44;2023-02-14
11790056;06/02/2023;-688.5;-741.91;2023-02-06
29358670;06/02/2023;173.92;1141.72;2023-02-06
99791709;04/02/2023;142.88;68.55;2023-02-04
56760248;13/02/2023;357.3;718.68;2023-02-13
57273397;11/02/2023;117.16;577.02;2023-02-11
41085190;10/02/2023;1580.9;-897.99;2023-02-10
25033680;07/02/2023;-78.73;-385.25;2023-02-07
70652524;31/01/2023;;342.86;2023-01-31
86870860;07/02/2023;78.9;-693.8;2023-02-07
88646863;31/01/2023;;250.52;2023-01-31
21844169;06/02/2023;-103.37;322.48;2023-02-06
69446767;10/02/2023;-137.34;850.7;2023-02-10
56189750;12/02/2023;155.17;348.46;2023-02-12
23369902;13/02/2023;144.46;1037.8;2023-02-13
95642341;05/02/2023;-97.45;1144.73;2023-02-05
49127699;31/01/2023;;155.53;2023-01-31
48075275;31/01/2023;;881.31;2023-01-31
76698056;03/02/2023;9.03;1253.01;2023-02-03
17939571;12/02/2023;77.02;782.12;2023-02-12
18685463;10/02/2023;73.39;511.76;2023-02-10
54288062;31/01/2023;;336.75;2023-01-31
10725127;11/02/2023;102.03;-33.59;2023-02-11
11438427;06/02/2023;123.77;607.85;2023-02-06
78716149;10/02/2023;-106.03;397.5;2023-02-10
69447534;01/02/2023;-105.36;-37.34;2023-02-01
39360799;01/02/2023;-1634.7;-1490.68;2023-02-01
91020929;11/02/2023;39.39;62.78;2023-02-11
81646873;04/02/2023;78.93;109.5;2023-02-04
15377274;04/02/2023;-124.14;778;2023-02-04
87906438;05/02/2023;-144.67;52.32;2023-02-05
29473763;31/01/2023;;724.82;2023-01-31
63746530;09/02/2023;1705.6;4274.38;2023-02-09
36596942;31/01/2023;;550.9;2023-01-31
57507102;14/02/2023;74.72;332.81;2023-02-14
22027757;05/02/2023;-505;-403.49;2023-02-05
99481977;01/02/2023;114.04;1054.1;2023-02-01
48524535;06/02/2023;-50.95;220.34;2023-02-06
14600288;08/02/2023;93.19;670.99;2023-02-08
15563919;04/02/2023;174.55;622.64;2023-02-04
19686460;01/02/2023;818.4;1235.1;2023-02-01
55912413;11/02/2023;-102.08;181.95;2023-02-11
59455653;06/02/2023;-129.93;-117.55;2023-02-06
26632358;07/02/2023;1029.9;1839.26;2023-02-07
54377130;11/02/2023;27.58;-526.59;2023-02-11
83281565;06/02/2023;68.88;1037.71;2023-02-06
20248053;02/02/2023;-77.43;487.85;2023-02-02
46085917;06/02/2023;104.85;445.01;2023-02-06
45015570;07/02/2023;136.3;1762.92;2023-02-07
83202693;11/02/2023;93.53;-58.43;2023-02-11
20705548;14/02/2023;67.36;2604.82;2023-02-14
85496714;10/02/2023;-116.54;-132.16;2023-02-10
36696277;09/02/2023;50.78;443.07;2023-02-09
65125795;14/02/2023;-66.29;619.38;2023-02-14
58720727;13/02/2023;-80.64;-104.41;2023-02-13
89650416;10/02/2023;71.44;-115.96;2023-02-10
63280767;05/02/2023;-159.79;779.19;2023-02-05
36696277;08/02/2023;-108.96;514.27;2023-02-08
86637863;31/01/2023;;672.86;2023-01-31
49520335;01/02/2023;77.78;276.57;2023-02-01
49253709;12/02/2023;-52.81;807.31;2023-02-12
11790056;03/02/2023;12;86.18;2023-02-03
49536707;01/02/2023;-136.75;-99.45;2023-02-01
55791547;09/02/2023;58.39;2296.91;2023-02-09
97762952;01/02/2023;-38.91;372.96;2023-02-01
54137851;05/02/2023;-81.18;-50.51;2023-02-05
75569387;03/02/2023;-177.23;1847.64;2023-02-03
91829198;09/02/2023;-1156.9;-1053.71;2023-02-09
41716822;11/02/2023;125.71;743.45;2023-02-11
13563384;14/02/2023;-860.1;256.63;2023-02-14
34027487;14/02/2023;101.1;189.83;2023-02-14
66152145;08/02/2023;59.97;-2110.67;2023-02-08
98372749;31/01/2023;;136.21;2023-01-31
59876714;12/02/2023;-166.15;1524.38;2023-02-12
10437896;13/02/2023;73.97;2030.61;2023-02-13
41879906;09/02/2023;-65.76;-58.6;2023-02-09
79147964;04/02/2023;210.25;1130.39;2023-02-04
85503501;04/02/2023;-148.08;-80.96;2023-02-04
81227009;14/02/2023;50.66;1441.48;2023-02-14
88857879;11/02/2023;181.25;852.19;2023-02-11
84995019;31/01/2023;;731.41;2023-01-31
30112323;31/01/2023;;519.73;2023-01-31
80596699;01/02/2023;123.08;301.07;2023-02-01
67489489;04/02/2023;68.1;257.18;2023-02-04
21475060;31/01/2023;;354.98;2023-01-31
31873155;31/01/2023;;351.03;2023-01-31
32597705;13/02/2023;-111.43;469.66;2023-02-13
55791547;11/02/2023;-125.71;2171.2;2023-02-11
17933377;07/02/2023;24.33;454.17;2023-02-07
52436120;07/02/2023;115.4;1129.53;2023-02-07
88466448;05/02/2023;-51.26;-545.81;2023-02-05
25281513;02/02/2023;78.21;696.99;2023-02-02
40872555;31/01/2023;;115.88;2023-01-31
92840827;13/02/2023;-78.01;514.11;2023-02-13
98156945;06/02/2023;711.2;1206.23;2023-02-06
29638033;01/02/2023;-1775.6;-1367.17;2023-02-01
17933377;31/01/2023;;189.05;2023-01-31
61178950;04/02/2023;79.62;184.5;2023-02-04
12042151;09/02/2023;-64.03;381.62;2023-02-09
44272912;14/02/2023;-118.75;1840.79;2023-02-14
53831793;08/02/2023;-110.44;545.65;2023-02-08
60755797;14/02/2023;-64.87;1878.24;2023-02-14
44130477;31/01/2023;;918;2023-01-31
93409343;12/02/2023;-110.2;1415.74;2023-02-12
81527490;06/02/2023;1.14;376.84;2023-02-06
13058003;09/02/2023;-1246.4;-1064.3;2023-02-09
86190489;07/02/2023;-184.29;623.77;2023-02-07
48532894;03/02/2023;79.16;851.59;2023-02-03
25636885;13/02/2023;-140.3;259.57;2023-02-13
22696687;03/02/2023;153;286.52;2023-02-03
32597705;12/02/2023;-90.34;581.09;2023-02-12
63102647;31/01/2023;;665.14;2023-01-31
58216756;09/02/2023;-79.05;1474.84;2023-02-09
33832864;31/01/2023;;46.85;2023-01-31
63280767;07/02/2023;-852.6;-73.41;2023-02-07
35726421;31/01/2023;;379.1;2023-01-31
48271608;31/01/2023;;343.94;2023-01-31
89088715;11/02/2023;79.06;1606.93;2023-02-11
40098771;14/02/2023;71.12;529.99;2023-02-14
65596186;31/01/2023;;254.28;2023-01-31
39491241;06/02/2023;79.45;865.63;2023-02-06
24516638;09/02/2023;121.34;466.64;2023-02-09
77017650;13/02/2023;-56.42;666.55;2023-02-13
48831634;04/02/2023;-90.91;56.03;2023-02-04
53046005;13/02/2023;74.51;802.74;2023-02-13
81527490;07/02/2023;-17.58;429.2;2023-02-07
82807528;02/02/2023;128.03;245.18;2023-02-02
49966528;31/01/2023;;641.18;2023-01-31
43541008;01/02/2023;105.55;518.75;2023-02-01
38764064;02/02/2023;15.8;716.09;2023-02-02
58099419;01/02/2023;-152.29;33.45;2023-02-01
25636885;12/02/2023;-77.54;399.87;2023-02-12
27170424;10/02/2023;140.57;89.89;2023-02-10
90589761;06/02/2023;118.48;844.74;2023-02-06
77241606;12/02/2023;77.9;862.05;2023-02-12
86263956;12/02/2023;-111.68;660.22;2023-02-12
15796180;07/02/2023;-105.97;649.61;2023-02-07
75164598;31/01/2023;;569.4;2023-01-31
78807944;31/01/2023;;442.48;2023-01-31
15668160;13/02/2023;201.95;1034.32;2023-02-13
66239954;05/02/2023;83.4;626.12;2023-02-05
94200289;07/02/2023;-70.76;149.33;2023-02-07
